IK14,Disease,y,mech_fitness,ot_genetic_association_max,ot_genetic_association_mean,ot_genetic_literature_max,ot_genetic_literature_mean,ot_animal_model_max,ot_animal_model_mean,ot_affected_pathway_max,ot_affected_pathway_mean,ot_rna_expression_max,ot_rna_expression_mean,ot_somatic_mutation_max,ot_somatic_mutation_mean,ot_clinical_max,ot_clinical_mean,ot_literature_max,ot_literature_mean,ot_best_overall,ot_n_targets_matched,has_ot,mech_resid,ot_resid
RCINICONZNJXQF,Neck Cancer,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.0,0.0
RCINICONZNJXQF,Gastric Cancer,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25229128100882275,0.016819418733921516,0.0,0.0,0.0,0.0,0.9183188040935945,0.9183188040935945,0.6372597971585934,0.1543697581249394,0.9183188040935945,15,1,6.0,0.02339101315010239
RCINICONZNJXQF,Ovarian Cancer,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206704591392625,0.9206704591392627,0.3669482177400349,0.06861318684385781,0.9206704591392625,15,1,4.0,0.049914015995321304
RCINICONZNJXQF,Ovarian Cancer,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206704591392625,0.9206704591392627,0.3669482177400349,0.06861318684385781,0.9206704591392625,15,1,4.0,0.049914015995321304
RCINICONZNJXQF,Breast Cancer,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958826872684627,0.9958826606132426,0.7189793669490522,0.3061028748634998,0.9958826872684627,15,1,15.524999999999999,0.2503486472302925
FPOHNWQLNRZRFC,Hodgkin lymphoma,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12158615952232422,0.12158615952232422,0.26748955094911325,0.26748955094911325,0.26748955094911325,1,1,0.0,0.0
FPVKHBSQESCIEP,Graft-versus-host Disease,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-2.5,0.0
DDBREPKUVSBGFI,epilepsy,0,72.0,0.8988573199503707,0.8988573199503707,0.8140341655823902,0.8140341655823902,0.909607194599557,0.909607194599557,0.0,0.0,0.0,0.0,0.0,0.0,0.9966635870430348,0.9966635870430348,0.5647101619812184,0.5647101619812184,0.9966635870430348,1,1,6.181818181818187,0.025008424598218948
HYAFETHFCAUJAY,Type 2 Diabetes Mellitus,0,76.0,0.8267226818039495,0.8267226818039495,0.9190679877429972,0.9190679877429972,0.5736654536829061,0.5736654536829061,0.0,0.0,0.0,0.0,0.0,0.0,0.9970828321891484,0.9970828321891484,0.901977163012148,0.901977163012148,0.9970828321891484,1,1,10.771428571428572,0.027380415648495804
UVSMNLNDYGZFPF,Primary Myelofibrosis; MPN-associated Myelofibrosis,1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559480982087158,0.4559480982087158,0.0,0.0,0.4559480982087158,4,1,0.0,0.0
DTGLZDAWLRGWQN,Hemodialysis; Chronic Renal Failure,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
DTGLZDAWLRGWQN,ST Segment Elevation Myocardial Infarction,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578563888824699,0.578563888824699,0.12384345869522169,0.12384345869522169,0.578563888824699,1,1,0.0,0.0
OIGNJSKKLXVSLS,Chronic Obstructive Pulmonary Disease,0,45.0,0.5748219056004791,0.5748219056004791,0.0,0.0,0.34890668301924965,0.34890668301924965,0.0,0.0,0.0,0.0,0.0,0.0,0.9966181571042239,0.9966181571042239,0.779697199646036,0.779697199646036,0.9966181571042239,1,1,-12.769230769230766,0.06310377445967563
XOFYZVNMUHMLCC,Uveitis,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918653242541601,0.9918653242541601,0.12530129217439523,0.12530129217439523,0.9918653242541601,1,1,8.0,0.2636151533471591
XOFYZVNMUHMLCC,Uveitis,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918653242541601,0.9918653242541601,0.12530129217439523,0.12530129217439523,0.9918653242541601,1,1,8.0,0.2636151533471591
XOFYZVNMUHMLCC,Prostate Cancer,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279740491043579,0.2279740491043579,0.9235621351186311,0.9235621351186311,0.8418425153379159,0.8418425153379159,0.9235621351186311,1,1,-27.25,0.07102056493608266
XOFYZVNMUHMLCC,Prostate Cancer,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279740491043579,0.2279740491043579,0.9235621351186311,0.9235621351186311,0.8418425153379159,0.8418425153379159,0.9235621351186311,1,1,-27.25,0.07102056493608266
RJKFOVLPORLFTN,Brain Injuries,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ZPMNHBXQOOVQJL,constipation,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5714285714285694,0.0
ZPMNHBXQOOVQJL,constipation,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5714285714285694,0.0
ZPMNHBXQOOVQJL,constipation,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.5714285714285694,0.0
URKOMYMAXPYINW,Bipolar Disorder,0,65.0,0.7654566110663349,0.38272830553316745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989515617643475,0.9989381989994681,0.21391988209191268,0.21333155892867955,0.9989515617643475,2,1,17.666666666666664,0.19235693064729154
LOUPRKONTZGTKE,Plasmodium falciparum malaria,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.5,0.0
CZFFBEXEKNGXKS,infection,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5999999999999943,0.0
XKLMZUWKNUAPSZ,Angina; Pulmonary Arterial Hypertension,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574156176904117,0.9574156176904117,0.0,0.0,0.9574156176904117,2,1,0.0,0.0
IWUCXVSUMQZMFG,hepatitis C virus infection,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-11.527027027027032,0.0
IWUCXVSUMQZMFG,hepatitis C virus infection,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-11.527027027027032,0.0
NCDNCNXCDXHOMX,HIV; HIV Infections,0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9969686923441947,0.9969686923441947,0.09123294956436129,0.04145778113032182,0.9969686923441947,4,1,0.0,0.0
KGFYHTZWPPHNLQ,"Arthritis; Osteoarthritis, Knee; Osteoarthritis, Hip; Thromboembolism",0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ZKMNUMMKYBVTFN,Pain,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974953049632043,0.9974953049632043,0.10844203789265631,0.10844203789265631,0.9974953049632043,1,1,13.879999999999995,0.05618666085771551
POGQSBRIGCQNEG,Lennox-Gastaut syndrome,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
VGKDLMBJGBXTGI,Chronic Kidney Disease; Depression,1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
VGKDLMBJGBXTGI,Major Depressive Disorder,0,50.0,0.0,0.0,0.0,0.0,0.663267698464219,0.663267698464219,0.0,0.0,0.0,0.0,0.0,0.0,0.9994065355213364,0.9994065355213364,0.8034560660154578,0.8034560660154578,0.9994065355213364,1,1,1.860465116279073,0.00457864620849513
VGKDLMBJGBXTGI,Roux en Y Gastric Bypass Surgery,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
DFEYYRMXOJXZRJ,coronary artery disease,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921485152898476,0.5780512647917435,0.06839221473130737,0.004295163243995149,0.5921485152898476,23,1,-8.0,-0.10867761267685294
DFEYYRMXOJXZRJ,Cystoscopes; Baxter Anaesthesia Brand of Desflurane; Sevoflurane,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0.0
RYMZZMVNJRMUDD,"Cirrhosis; Hypertension, Portal; Bleeding Esophageal Varices; Portal Vein Thrombosis",1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RYMZZMVNJRMUDD,Portal Hypertension; Esophageal Varices; Liver Cirrhosis,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12158615952232422,0.12158615952232422,0.03951550184475537,0.03951550184475537,0.12158615952232422,1,1,0.0,0.0
MFFMDFFZMYYVKS,"Diabetes Mellitus, Type 2",0,64.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,2.7272727272727266,0.0008432251253699397
MFFMDFFZMYYVKS,"Diabetes Mellitus, Type 2",0,64.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,2.7272727272727266,0.0008432251253699397
MFFMDFFZMYYVKS,Type 2 Diabetes,0,55.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,-4.539473684210527,0.01805503837810929
MFFMDFFZMYYVKS,Type 2 Diabetes,0,55.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,-4.539473684210527,0.01805503837810929
SJZRECIVHVDYJC,fibromyalgia,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106833731674737,0.6106833731674737,0.03951550184475537,0.03951550184475537,0.6106833731674737,1,1,4.0,0.02209681535517638
LXMSZDCAJNLERA,myocardial infarction,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595321873081911,0.9595321873081911,0.6571706482050631,0.6571706482050631,0.9595321873081911,1,1,0.0,0.0
GGCSSNBKKAUURC,Child Comfort; Morphine; Intensive Care Units; Pediatric,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0
WINHZLLDWRZWRT,Cell Carcinoma,0,76.0,0.0,0.0,0.0,0.0,0.6197820707717276,0.08854029582453252,0.0,0.0,0.030764815207951827,0.004394973601135975,0.918380756936772,0.8058242069237868,0.59715573491731,0.3485409696278987,0.8952365096561733,0.5433610180575993,0.918380756936772,7,1,12.666666666666664,-0.0023746506244188836
WOXKDUGGOYFFRN,Benign Prostatic Hyperplasia; Enlarged Prostate,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699567143414602,0.9699567143414602,0.5093819802033225,0.5093819802033225,0.9699567143414602,1,1,0.0,0.0
WOXKDUGGOYFFRN,Benign Prostatic Hyperplasia,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699567143414602,0.9699567143414602,0.5093819802033225,0.5093819802033225,0.9699567143414602,1,1,6.333333333333336,0.19511079791207453
RMMXLENWKUUMAY,Hypertension,0,80.0,0.8051397966329676,0.8051397966329676,0.9066612367713315,0.9066612367713315,0.791658237936633,0.791658237936633,0.0,0.0,0.0,0.0,0.0,0.0,0.9991012181710432,0.9991012181710432,0.9070676865140088,0.9070676865140088,0.9991012181710432,1,1,11.416666666666671,0.03400520011329511
LERNTVKEWCAPOY,chronic obstructive pulmonary disease,0,58.0,0.4341160287393241,0.21705801436966204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983402173176782,0.994838712806341,0.13933559407821056,0.09469000810433788,0.9983402173176782,2,1,6.25,7.676919187005193e-05
SPMVMDHWKHCIDT,Subjects Who Have Participated in a Study of Tivozanib Versus Sorafenib in Kidney Carcinoma,0,80.0,0.19757750922377684,0.12665224950242104,0.0,0.0,0.7682185071885651,0.2560728357295217,0.607930797611621,0.20264359920387368,0.0,0.0,0.8260650303128293,0.6452089787961782,0.9956402439089049,0.994937243101922,0.9802488680818982,0.9041125684827119,0.9956402439089049,3,1,0.0,0.0
OOGJQPCLVADCPB,Low back pain,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-17.666666666666668,-0.5795412065778645
GYHCTFXIZSNGJT,Autosomal Dominant Polycystic Kidney Disease (ADPKD),0,78.0,0.0,0.0,0.0,0.0,0.436965459053293,0.436965459053293,0.0,0.0,0.0,0.0,0.0,0.0,0.9201068858758514,0.9201068858758514,0.23391784784385555,0.23391784784385555,0.9201068858758514,1,1,0.0,0.0
GYHCTFXIZSNGJT,Ascites; Hepatic Cirrhosis,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714211758217231,0.5714211758217231,0.19917949440899765,0.19917949440899765,0.5714211758217231,1,1,0.0,0.0
XFCLJVABOIYOMF,Circulatory; Change,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
GYDJEQRTZSCIOI,Knee Arthropathy,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PHLBKPHSAVXXEF,Sleep Disorder,0,45.0,0.5135586285658582,0.2567793142829291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314345040358919,0.7767914636485139,0.49279019300396165,0.36769058671000376,0.9314345040358919,2,1,-8.5,-0.033225295743602556
YNDXUCZADRHECN,diabetic macular edema,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791439737799777,0.6791439737799777,0.02735688589252295,0.02735688589252295,0.6791439737799777,1,1,-4.0,0.0
HDOVUKNUBWVHOX,Human Immunodeficiency Virus; Herpes Simplex,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JQSHBVHOMNKWFT,Smoking Cessation,0,78.0,0.7252476303015531,0.3626238151507766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691865354020246,0.691865354020246,0.0,0.0,0.7252476303015531,2,1,24.799999999999997,0.023478465870519605
JQSHBVHOMNKWFT,nicotine dependence,0,80.0,0.8114041190865997,0.664414628299413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940839114469342,0.9940839114469342,0.39730113269289685,0.25609873597518834,0.9940839114469342,2,1,0.0,0.0
JQSHBVHOMNKWFT,nicotine dependence,0,80.0,0.8114041190865997,0.664414628299413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940839114469342,0.9940839114469342,0.39730113269289685,0.25609873597518834,0.9940839114469342,2,1,0.0,0.0
GPXBXXGIAQBQNI,Metastatic Melanoma,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988447072027959,0.8988447072027959,0.40188569636009125,0.40188569636009125,0.8988447072027959,1,1,12.5,0.22471117680069896
DAFYYTQWSAWIGS,asthma,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016957668054408362,0.016957668054408362,0.0,0.0,0.9988144467094884,0.9988144467094884,0.8837713671413231,0.8837713671413231,0.9988144467094884,1,1,-23.875,0.06336314895214223
SYOKIDBDQMKNDQ,Insulin Resistance; Microvascular Disease,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532232146813877,0.5532232146813877,0.5532232146813877,1,1,0.0,0.0
SYOKIDBDQMKNDQ,Type 2 Diabetes,0,60.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,0.46052631578947256,0.01805503837810929
SYOKIDBDQMKNDQ,Type 2 Diabetes Mellitus,0,62.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,-3.2285714285714278,0.028492597330217695
SYOKIDBDQMKNDQ,Type 2 Diabetes Mellitus,0,62.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,-3.2285714285714278,0.028492597330217695
SYOKIDBDQMKNDQ,Type 2 Diabetes,0,60.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,0.46052631578947256,0.01805503837810929
SYOKIDBDQMKNDQ,Type II Diabetes Mellitus,0,52.0,0.0,0.0,0.0,0.0,0.9373091404036921,0.9373091404036921,0.0,0.0,0.0,0.0,0.0,0.0,0.9984538336205095,0.9984538336205095,0.9607846602074834,0.9607846602074834,0.9984538336205095,1,1,-10.0,0.00024954447944547375
SYOKIDBDQMKNDQ,Type 2 Diabetes,0,60.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,0.46052631578947256,0.01805503837810929
YQNWZWMKLDQSAC,depressive disorder,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
YQNWZWMKLDQSAC,Major Depressive Disorder,0,52.0,0.0,0.0,0.0,0.0,0.8033968449665265,0.48888818114358185,0.0,0.0,0.0,0.0,0.0,0.0,0.9994065355213364,0.9912940113854224,0.8034560660154578,0.4767771219535306,0.9994065355213364,3,1,3.860465116279073,0.00457864620849513
YQNWZWMKLDQSAC,Major Depressive Disorder,0,52.0,0.0,0.0,0.0,0.0,0.8033968449665265,0.48888818114358185,0.0,0.0,0.0,0.0,0.0,0.0,0.9994065355213364,0.9912940113854224,0.8034560660154578,0.4767771219535306,0.9994065355213364,3,1,3.860465116279073,0.00457864620849513
YQNWZWMKLDQSAC,Major Depressive Disorder,1,52.0,0.0,0.0,0.0,0.0,0.8033968449665265,0.48888818114358185,0.0,0.0,0.0,0.0,0.0,0.0,0.9994065355213364,0.9912940113854224,0.8034560660154578,0.4767771219535306,0.9994065355213364,3,1,3.860465116279073,0.00457864620849513
PJVWKTKQMONHTI,in Cancer,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.25,0.0
PJVWKTKQMONHTI,Atrial Fibrillation; Stroke,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955877066868104,0.9955877066868104,0.19663982119570736,0.19663982119570736,0.9955877066868104,1,1,0.0,0.0
PJVWKTKQMONHTI,Anticoagulation in Pregnancy,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0
OUJTZYPIHDYQMC,"Hypertension, Pulmonary",0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.75,0.0
YFGHCGITMMYXAQ,Treat Cancer,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
VSWBSWWIRNCQIJ,schizophrenia,0,66.0,0.6560907249300643,0.32804536246503213,0.0,0.0,0.6454494156558882,0.3227247078279441,0.0,0.0,0.0,0.0,0.0,0.0,0.9994097502793402,0.9993943643856662,0.9231710917698762,0.6663550305133772,0.9994097502793402,2,1,3.3500000000000014,0.027785375343797547
XUKUURHRXDUEBC,Hypercholesterolemia,0,93.0,0.8848782465161684,0.8848782465161684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985333487476596,0.9985333487476596,0.3381587936141898,0.3381587936141898,0.9985333487476596,1,1,12.642857142857139,0.027628170371038596
KUVIULQEHSCUHY,allergic rhinitis,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-10.0,0.0
KHOITXIGCFIULA,Bowel Preparation,0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
KHOITXIGCFIULA,Bowel Preparation,0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
MAEIEVLCKWDQJH,autism spectrum disorder,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047176577504481,0.5047176577504481,0.0,0.0,0.5047176577504481,1,1,4.0,-0.3687562400355894
JVHXJTBJCFBINQ,Type 2 Diabetes,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974377552980216,0.9974377552980216,0.9481524627860095,0.9481524627860095,0.9974377552980216,1,1,0.46052631578947256,0.017297779805260594
ZQTNQVWKHCQYLQ,Atrial Fibrillation,0,58.0,0.9364984018095505,0.39494257964523594,0.668723877372783,0.319163668746101,0.881554837928283,0.5557333488814318,0.0,0.0,0.0,0.0,0.0,0.0,0.959897537725159,0.9391802444638293,0.7673826822791531,0.43825316972012224,0.959897537725159,4,1,-15.200000000000003,-0.02236118722792313
JUZNIMUFDBIJCM,Infection; Surgical Site Infection,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NNYBQONXHNTVIJ,postoperative pain,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,0.0
GKDRMWXFWHEQQT,Rheumatoid Arthritis,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06916045949629798,0.06916045949629798,0.0,0.0,0.6380026466937687,0.6380026466937687,0.6815130719271049,0.6815130719271049,0.6815130719271049,1,1,-19.42553191489361,-0.20733881838730994
GKDRMWXFWHEQQT,Rheumatoid Arthritis,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06916045949629798,0.06916045949629798,0.0,0.0,0.6380026466937687,0.6380026466937687,0.6815130719271049,0.6815130719271049,0.6815130719271049,1,1,-19.42553191489361,-0.20733881838730994
GKDRMWXFWHEQQT,Rheumatoid Arthritis,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06916045949629798,0.06916045949629798,0.0,0.0,0.6380026466937687,0.6380026466937687,0.6815130719271049,0.6815130719271049,0.6815130719271049,1,1,-19.42553191489361,-0.20733881838730994
HEFNNWSXXWATRW,Fever,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945669043954367,0.9944914305399194,0.1211638993808519,0.07327925987720867,0.9945669043954367,2,1,6.0,0.0
WWYNJERNGUHSAO,Healthy,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.75,0.0
LTXREWYXXSTFRX,Type 2 Diabetes,0,65.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,5.460526315789473,0.01805503837810929
LTXREWYXXSTFRX,Type 2 Diabetes,0,65.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,5.460526315789473,0.01805503837810929
VOBHXZCDAVEXEY,binge eating disorder,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
