row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,safety_cytotoxic_cap,cap_reason,p_adj,cap_applied
2633,0,0.006565732859053611,NCT01578707,Chronic Lymphocytic Leukemia,ibrutinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.006565732859053611,0
2634,0,3.4564045923727226e-05,NCT01556776,Chronic Lymphocytic Leukemia,lenalidomide,Phase 3,70.0,A_tox_tolerated,0.65,0,,3.4564045923727226e-05,0
2635,0,0.002717457056589509,NCT01508702,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0,,0.002717457056589509,0
2636,0,0.0038400867364391023,NCT01650246,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0,,0.0038400867364391023,0
2637,0,0.0011737850227953013,NCT01606787,renal cell carcinoma,mannitol,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0011737850227953013,0
2638,0,0.0002262862394220631,NCT01541215,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0002262862394220631,0
2639,0,1.0122027891071538e-05,NCT01587989,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,1,cytotoxic_managed_toxicity,1.0122027891071538e-05,1
2640,0,2.1883785960067764e-05,NCT01541605,mania,methylphenidate,Phase 3,45.0,B_serious_chronic,0.6,0,,2.1883785960067764e-05,0
2641,0,2.9134709284428516e-05,NCT01559727,Heart Failure,prednisone,Phase 3,80.0,A_tox_tolerated,0.65,0,,2.9134709284428516e-05,0
2642,0,0.026262713758528216,NCT01578655,Prostate Cancer,prednisone,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.026262713758528216,0
2643,0,0.00015735202631950138,NCT01556165,Parkinson's Disease,rasagiline,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00015735202631950138,0
2645,0,0.0005279167811963944,NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,sertraline,Phase 3,15.0,C_benign,0.5,0,,0.0005279167811963944,0
2646,0,7.91619756145518e-05,NCT01559116,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,7.91619756145518e-05,0
2647,0,0.00044461144432278254,NCT01458951,Ulcerative Colitis,tofacitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,0.00044461144432278254,0
2648,0,0.00044461144432278254,NCT01465763,Ulcerative Colitis,tofacitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,0.00044461144432278254,0
2649,0,0.000366093608963496,NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,venlafaxine,Phase 3,15.0,C_benign,0.5,0,,0.000366093608963496,0
2651,0,0.0023512110635932376,NCT04578496,erythropoietic protoporphyria,afamelanotide,Phase 3,30.0,C_benign,0.5,0,,0.0023512110635932376,0
2653,0,2.2145704288020558e-05,NCT01736514,gout,allopurinol,Phase 3,18.0,C_benign,0.5,0,,2.2145704288020558e-05,0
2654,0,2.269911212336409e-05,NCT02082769,gout,allopurinol,Phase 3,18.0,C_benign,0.5,0,,2.269911212336409e-05,0
2655,0,0.0006345651917358622,NCT01456130,Type 2 Diabetes,alogliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0006345651917358622,0
2656,0,0.0006050142094876536,NCT01399723,Pneumonia,amoxicillin,Phase 3,65.0,B_serious_chronic,0.6,0,,0.0006050142094876536,0
2657,0,0.0849927936186233,NCT01529528,Type 2 Diabetes Mellitus,anagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0849927936186233,0
2658,0,0.05156237901382062,NCT01529541,Type 2 Diabetes Mellitus,anagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.05156237901382062,0
2660,0,0.00022246830320991274,NCT01244828,schizophrenia,asenapine,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00022246830320991274,0
2661,0,0.01843974152684969,NCT01349907,Pediatric Bipolar Disorder,asenapine,Phase 3,50.0,B_serious_chronic,0.6,0,,0.01843974152684969,0
2662,0,0.0662209174391845,NCT01278459,Pre-Eclampsia,atorvastatin,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0662209174391845,0
2663,0,0.001866956644846918,NCT01370603,Hypercholesterolemia,atorvastatin,Phase 3,38.0,C_benign,0.5,0,,0.001866956644846918,0
2664,0,0.002804734948768419,NCT01251393,cocaine dependence,biperiden,Phase 3,40.0,B_serious_chronic,0.6,0,,0.002804734948768419,0
2665,0,0.00019730263919949298,NCT01425203,hepatitis C virus infection,boceprevir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00019730263919949298,0
2666,0,0.017347293570506638,NCT01338415,pulmonary arterial hypertension,bosentan,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.017347293570506638,0
2667,0,6.819510943669145e-05,NCT01339559,epilepsy,brivaracetam,Phase 3,58.0,B_serious_chronic,0.6,0,,6.819510943669145e-05,0
2668,0,4.6608870263701846e-05,NCT01360021,Asthma,budesonide,Phase 3,40.0,B_serious_chronic,0.6,0,,4.6608870263701846e-05,0
2669,0,0.0002539344386344567,NCT01407575,Treatment Resistant Depression,buprenorphine,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0002539344386344567,0
2670,0,0.00286941368779632,NCT01303861,Nicotine Dependence,bupropion,Phase 3,25.0,C_benign,0.5,0,,0.00286941368779632,0
2671,0,0.00286941368779632,NCT01406223,Nicotine Dependence,bupropion,Phase 3,25.0,C_benign,0.5,0,,0.00286941368779632,0
2672,0,0.0006414283556602016,NCT01384539,chronic kidney disease,calcitriol,Phase 3,62.0,B_serious_chronic,0.6,0,,0.0006414283556602016,0
2674,0,0.011581982012790672,NCT01234337,Breast Cancer,capecitabine,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.011581982012790672,1
2675,0,3.634507980102944e-05,NCT01412060,schizophrenia,cariprazine,Phase 3,55.0,B_serious_chronic,0.6,0,,3.634507980102944e-05,0
2676,0,0.00012494479217558578,NCT01503606,Preterm premature rupture of membranes,cefazolin,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.00012494479217558578,0
2677,0,1.1244437097214567e-05,NCT01371838,bacterial pneumonia,ceftriaxone,Phase 3,72.0,A_tox_tolerated,0.65,0,,1.1244437097214567e-05,0
2678,0,0.0002718601698732207,NCT01354145,Osteoarthritis,celecoxib,Phase 3,25.0,C_benign,0.5,0,,0.0002718601698732207,0
2679,0,0.004494337297630151,NCT01462435,Other Acute Postoperative Pain,celecoxib,Phase 3,8.0,C_benign,0.5,0,,0.004494337297630151,0
2680,0,4.21148821343564e-05,NCT01484119,seasonal allergic rhinitis,cetirizine,Phase 3,8.0,C_benign,0.5,0,,4.21148821343564e-05,0
2681,0,0.0004980021433584804,NCT01292720,heart failure,vitamin D3,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0004980021433584804,0
2682,0,0.0005197556976774332,NCT01384539,chronic kidney disease,vitamin D3,Phase 3,62.0,B_serious_chronic,0.6,0,,0.0005197556976774332,0
2683,0,7.112437544382305e-05,NCT01248065,asthma,ciclesonide,Phase 3,42.0,B_serious_chronic,0.6,0,,7.112437544382305e-05,0
2684,0,3.662547635913859e-05,NCT01455194,asthma,ciclesonide,Phase 3,42.0,B_serious_chronic,0.6,0,,3.662547635913859e-05,0
2685,0,0.0009053555067806889,NCT02266030,coronary artery disease,cilostazol,Phase 3,68.0,B_serious_chronic,0.6,0,,0.0009053555067806889,0
2687,0,0.8122054214781185,NCT01471444,Acute Myeloid Leukemia,clofarabine,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
2688,0,0.587290352562924,NCT02085408,Acute Myeloid Leukemia,clofarabine,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
2689,0,0.009901234778620984,NCT01439984,premature ejaculation,clomipramine,Phase 3,5.0,C_benign,0.5,0,,0.009901234778620984,0
2691,0,0.0008752213286059813,NCT01505790,Acute Coronary Syndromes,clopidogrel,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0008752213286059813,0
2692,0,0.03304487260597624,NCT01515345,Platelet Inhibition; Coronary Stent Implantation,clopidogrel,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.03304487260597624,0
2693,0,0.00028287665988922214,NCT01389323,hepatitis C virus infection,daclatasvir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00028287665988922214,0
2694,0,0.00028287665988922214,NCT01471574,hepatitis C virus infection,daclatasvir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00028287665988922214,0
2695,0,0.04331864154875516,NCT01339091,Cellulitis,dalbavancin,Phase 3,35.0,C_benign,0.5,0,,0.04331864154875516,0
2696,0,0.00040623193010321115,NCT01294423,Type 2 Diabetes Mellitus,dapagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.00040623193010321115,0
2697,0,9.500899644506456e-05,NCT01294436,diabetes Mellitus,dapagliflozin,Phase 3,42.0,B_serious_chronic,0.6,0,,9.500899644506456e-05,0
2698,0,0.03733418408535778,NCT01303796,Acute Myeloid Leukemia,decitabine,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.03733418408535778,1
2699,0,0.03733418408535778,NCT02085408,Acute Myeloid Leukemia,decitabine,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.03733418408535778,1
2700,0,1.2907693473814207e-05,NCT01400828,seasonal allergic rhinitis,desloratadine,Phase 3,8.0,C_benign,0.5,0,,1.2907693473814207e-05,0
2701,0,0.00023653226817498744,NCT01154192,PCOS,dexamethasone,Phase 3,25.0,C_benign,0.5,0,,0.00023653226817498744,0
2702,0,2.802925072884709e-05,NCT01189292,Thyroidectomy; Thyroid Diseases,dexamethasone,Phase 3,35.0,C_benign,0.5,0,,2.802925072884709e-05,0
2703,0,5.733080703936783e-05,NCT01248585,Bone Metastases,dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0,,5.733080703936783e-05,0
2704,0,7.579435114274593e-05,NCT01297010,Vomiting Postoperative,dexamethasone,Phase 3,8.0,C_benign,0.5,0,,7.579435114274593e-05,0
2705,0,1.0199191823774926e-05,NCT01339260,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,20.0,C_benign,0.5,0,,1.0199191823774926e-05,0
2706,0,1.2370009998225596e-05,NCT01363479,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,20.0,C_benign,0.5,0,,1.2370009998225596e-05,0
2707,0,1.3153742615777558e-05,NCT01376297,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,20.0,C_benign,0.5,0,,1.3153742615777558e-05,0
2709,0,2.910977512620537e-05,NCT01408082,Blepharitis,dexamethasone,Phase 3,5.0,C_benign,0.5,0,,2.910977512620537e-05,0
2710,0,0.030608249916666212,NCT01456611,Osteo Arthritis of the Knee,diclofenac,Phase 3,25.0,C_benign,0.5,0,,0.030608249916666212,0
2711,0,0.0006171829693018239,NCT01461369,Osteoarthritis,diclofenac,Phase 3,25.0,C_benign,0.5,0,,0.0006171829693018239,0
2712,0,0.007558048504173473,NCT01264939,Chronic Idiopathic Urticaria,diphenhydramine,Phase 3,15.0,C_benign,0.5,0,,0.007558048504173473,0
2713,0,3.8459689403754006e-05,NCT01263015,infection,dolutegravir,Phase 3,60.0,B_serious_chronic,0.6,0,,3.8459689403754006e-05,0
2714,0,0.09657040946447193,NCT01179672,"Diabetic Neuropathy, Painful",duloxetine,Phase 3,35.0,C_benign,0.5,0,,0.09657040946447193,0
2715,0,0.09021360602833497,NCT01226511,"Anxiety Neuroses; Anxiety States, Neurotic; Neuroses, Anxiety",duloxetine,Phase 3,20.0,C_benign,0.5,0,,0.09021360602833497,0
2717,0,0.0003337656665670364,NCT01271894,HIV infection,efavirenz,Phase 3,62.0,B_serious_chronic,0.6,0,,0.0003337656665670364,0
2718,0,0.0003337656665670364,NCT01451333,HIV infection,efavirenz,Phase 3,62.0,B_serious_chronic,0.6,0,,0.0003337656665670364,0
2719,0,0.0009171886186640641,NCT01470144,pulmonary arterial hypertension,epoprostenol,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.0009171886186640641,0
2720,0,0.2917978233399069,NCT01454934,Lung Cancer,eribulin,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.2917978233399069,0
2721,0,0.008179781075574847,NCT01370616,diabetic foot infection,ertapenem,Phase 3,60.0,B_serious_chronic,0.6,0,,0.008179781075574847,0
2722,0,0.0055154525354969815,NCT01370525,Heartburn,esomeprazole,Phase 3,12.0,C_benign,0.5,0,,0.0055154525354969815,0
2723,0,0.0055154525354969815,NCT01370538,Heartburn,esomeprazole,Phase 3,12.0,C_benign,0.5,0,,0.0055154525354969815,0
2724,0,2.8118883407096157e-05,NCT01100164,insomnia,eszopiclone,Phase 3,15.0,C_benign,0.5,0,,2.8118883407096157e-05,0
2725,0,0.22800733772463655,NCT01450761,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
2726,0,0.02192842462414937,NCT01229774,Coxarthrosis; Arthroplasties Hip Replacement; Perioperative Blood Loss,etoricoxib,Phase 3,30.0,C_benign,0.5,0,,0.02192842462414937,0
2727,0,0.009387611031011817,NCT01462370,Dysmenorrhea,etoricoxib,Phase 3,15.0,C_benign,0.5,0,,0.009387611031011817,0
2728,0,0.0001258489675351852,NCT01408186,Upper Gastrointestinal Bleeding,famotidine,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0001258489675351852,0
2729,0,4.234565407593969e-05,NCT01270659,Pain,fentanyl,Phase 3,15.0,C_benign,0.5,0,,4.234565407593969e-05,0
2730,0,0.22069863295272724,NCT01307579,Acute Myeloid Leukemia,fluconazole,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.22069863295272724,0
2731,0,0.00014016482398987462,NCT01304706,diabetic macular edema,fluocinolone acetonide,Phase 3,30.0,C_benign,0.5,0,,0.00014016482398987462,0
2732,0,0.0019066013825918423,NCT01407432,male infertility,folic acid,Phase 3,10.0,C_benign,0.5,0,,0.0019066013825918423,0
2734,0,3.332651771520938e-05,NCT01116583,"Pain, Postoperative",gabapentin,Phase 3,8.0,C_benign,0.5,0,,3.332651771520938e-05,0
2735,0,0.0003284687509267117,NCT02120703,Intervertebral Disc Prolapse,gabapentin,Phase 3,20.0,C_benign,0.5,0,,0.0003284687509267117,0
2736,0,0.380656647197367,NCT01404260,Lung Cancer,gefitinib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.380656647197367,0
2737,0,0.0018959833597795004,NCT01360853,Metastatic Pancreatic Cancer,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0018959833597795004,1
2738,0,7.686511628780117e-05,NCT01211522,Delirium; Impaired Cognition; Long Term Psychologic Disorders,haloperidol,Phase 3,45.0,B_serious_chronic,0.6,0,,7.686511628780117e-05,0
2739,0,0.012436513440479965,NCT01353313,"Infant, Newborn; Infant, Small for Gestational Age; Infant, Very Low Birth Weight; Infant, Premature; Bronchopulmonary Dysplasia",hydrocortisone,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.012436513440479965,0
2740,0,0.028015764640311185,NCT02266589,Septic Shock; Sepsis,hydrocortisone,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.028015764640311185,0
2742,0,0.002047873129241765,NCT01259856,High Risk Polycythemia Vera; High Risk Essential Thrombocythemia,hydroxyurea,Phase 3,62.0,B_serious_chronic,0.6,0,,0.002047873129241765,0
2743,0,0.0024994217915593033,NCT01462370,Dysmenorrhea,ibuprofen,Phase 3,15.0,C_benign,0.5,0,,0.0024994217915593033,0
2744,0,0.08882975793941655,NCT01303406,Friedreich ataxia,idebenone,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.08882975793941655,0
2745,0,0.00014453859696161102,NCT01291511,schizophrenia,iloperidone,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00014453859696161102,0
2746,0,0.7763928640415906,NCT01392469,Pulmonary Arterial Hypertension,imatinib,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.7763928640415906,0
2747,0,0.006411098591269819,NCT01511289,Chronic Myeloid Leukemia,imatinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.006411098591269819,0
2748,0,0.00010058153793283638,NCT01232894,chronic obstructive pulmonary disease,indacaterol,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00010058153793283638,0
2749,0,0.026038753693177614,NCT01442987,Hypertension; Hyperlipidemia,irbesartan,Phase 3,40.0,B_serious_chronic,0.6,0,,0.026038753693177614,0
2750,0,2.118543320405834e-05,NCT00170209,Latent Tuberculosis Infection,isoniazid,Phase 3,35.0,C_benign,0.5,0,,2.118543320405834e-05,0
2751,0,0.23434285685252396,NCT01474590,Acne,isotretinoin,Phase 3,5.0,C_benign,0.5,0,,0.23434285685252396,0
2752,0,0.010002155247711463,NCT01326325,Refractory Cancer,ketamine,Phase 3,92.0,A_tox_tolerated,0.65,0,,0.010002155247711463,0
2753,0,0.002960993233913555,NCT01387139,Procedural Sedation and Analgesia,ketamine,Phase 3,12.0,C_benign,0.5,0,,0.002960993233913555,0
2754,0,0.000161044714987697,NCT01983020,Postoperative Pain,ketamine,Phase 3,8.0,C_benign,0.5,0,,0.000161044714987697,0
2755,0,3.0457068326079623e-05,NCT01243177,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0,,3.0457068326079623e-05,0
2756,0,0.00010051532780330256,NCT01484977,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0,,0.00010051532780330256,0
2757,0,0.005633640908099928,NCT01452711,Gastric Ulcer,lansoprazole,Phase 3,30.0,C_benign,0.5,0,,0.005633640908099928,0
2758,0,0.007034418953399561,NCT01452724,Duodenal Ulcer,lansoprazole,Phase 3,30.0,C_benign,0.5,0,,0.007034418953399561,0
2759,0,0.007971143849835882,NCT01452750,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0,,0.007971143849835882,0
2760,0,0.007971143849835882,NCT01452763,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0,,0.007971143849835882,0
2761,0,0.007677578690636695,NCT01456260,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0,,0.007677578690636695,0
2762,0,0.0066902437634877975,NCT01459367,Erosive Esophagitis,lansoprazole,Phase 3,25.0,C_benign,0.5,0,,0.0066902437634877975,0
2764,0,0.017484217872334947,NCT01321554,Thyroid Cancer,lenvatinib,Phase 3,60.0,B_serious_chronic,0.6,0,,0.017484217872334947,0
2765,0,0.003750178043619248,NCT01493531,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0,,0.003750178043619248,0
2766,0,0.0012182548007142336,NCT01494506,Metastatic Pancreatic Cancer,leucovorin,Phase 3,95.0,A_tox_tolerated,0.65,0,,0.0012182548007142336,0
2767,0,0.004586168025936152,NCT01292837,Epilepsy; Generalized Tonic-clonic Seizures,levetiracetam,Phase 3,60.0,B_serious_chronic,0.6,0,,0.004586168025936152,0
2768,0,0.004586168025936152,NCT01398956,Epilepsy; Generalized Tonic-clonic Seizures,levetiracetam,Phase 3,60.0,B_serious_chronic,0.6,0,,0.004586168025936152,0
2769,0,0.000939630161067495,NCT01458431,pain,levobupivacaine,Phase 3,20.0,C_benign,0.5,0,,0.000939630161067495,0
2770,0,4.495298023465541e-05,NCT01227655,Parkinson's Disease,levodopa,Phase 3,55.0,B_serious_chronic,0.6,0,,4.495298023465541e-05,0
2771,0,4.6786850372576204e-05,NCT01154738,Anesthesia,lidocaine,Phase 3,15.0,C_benign,0.5,0,,4.6786850372576204e-05,0
2772,0,5.683456568277243e-05,NCT01983020,Postoperative Pain,lidocaine,Phase 3,8.0,C_benign,0.5,0,,5.683456568277243e-05,0
2773,0,0.01945649785438018,NCT01421498,dry eye syndrome,lifitegrast,Phase 3,8.0,C_benign,0.5,0,,0.01945649785438018,0
2774,0,4.292969694368139e-05,NCT01421511,skin and soft tissue bacterial infection,linezolid,Phase 3,45.0,B_serious_chronic,0.6,0,,4.292969694368139e-05,0
2775,0,0.0026806383072090433,NCT01051219,Nonalcoholic Steatohepatitis,losartan,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0026806383072090433,0
2776,0,0.0002893315714064344,NCT01307046,Hypertension,losartan,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0002893315714064344,0
2777,0,0.0002893315714064344,NCT01302691,Hypertension,losartan,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0002893315714064344,0
2778,0,0.005574557064441105,NCT01324284,colorectal carcinoma,lubiprostone,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.005574557064441105,0
2779,0,0.0015581012018703031,NCT01372423,chronic idiopathic constipation,lubiprostone,Phase 3,12.0,C_benign,0.5,0,,0.0015581012018703031,0
2780,0,0.000602577707542287,NCT01147289,Lumbar Sciatic Pain,meloxicam,Phase 3,18.0,C_benign,0.5,0,,0.000602577707542287,0
2781,0,5.6342290331230123e-05,NCT01413178,Multiple Myeloma,melphalan,Phase 3,82.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,5.6342290331230123e-05,1
2782,0,0.01013092027763506,NCT01877837,Sickle Cell Disease,melphalan,Phase 3,65.0,B_serious_chronic,0.6,1,cytotoxic_managed_toxicity,0.01013092027763506,1
2783,0,0.00018709214589723893,NCT01411176,gastric cancer,menthol,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.00018709214589723893,0
2784,0,0.0018995147266507167,NCT01411189,gastric cancer,menthol,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0018995147266507167,0
2785,0,0.011475686965129902,NCT01445678,Complicated Intra-abdominal Infection,meropenem,Phase 3,65.0,B_serious_chronic,0.6,0,,0.011475686965129902,0
2788,0,0.0017968254252161483,NCT01368081,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0017968254252161483,0
2789,0,0.0017119469351235892,NCT01370707,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0017119469351235892,0
2790,0,0.005645329253071902,NCT01381900,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.005645329253071902,0
2791,0,0.00015802192746498355,NCT01483560,Type 1 Diabetes,metformin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00015802192746498355,0
2792,0,0.0010639233354215118,NCT01487993,Obesity; Insulin Resistance,metformin,Phase 3,35.0,C_benign,0.5,0,,0.0010639233354215118,0
2793,0,0.005490188456365008,NCT01760447,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.005490188456365008,0
2794,0,0.0012373796701361098,NCT03086005,Polycystic Ovary Syndrome,metformin,Phase 3,25.0,C_benign,0.5,0,,0.0012373796701361098,0
2795,0,5.7002792240080315e-05,NCT01984099,Hydatidiform Mole,methotrexate,Phase 3,55.0,B_serious_chronic,0.6,1,cytotoxic_managed_toxicity,5.7002792240080315e-05,1
2796,0,3.937714984599505e-05,NCT01420159,pain,methoxyflurane,Phase 3,20.0,C_benign,0.5,0,,3.937714984599505e-05,0
2797,0,0.0002705591809571032,NCT01275560,Anal Incontinence,metronidazole,Phase 3,15.0,C_benign,0.5,0,,0.0002705591809571032,0
2798,0,0.0027595176598241003,NCT01473836,Intra-abdominal Infections,metronidazole,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.0027595176598241003,0
2800,0,0.0017258425767818757,NCT02336477,non-dystrophic myotonia,mexiletine,Phase 3,30.0,C_benign,0.5,0,,0.0017258425767818757,0
2801,0,0.1328508091726296,NCT01436279,cervical ripening,mifepristone,Phase 3,8.0,C_benign,0.5,0,,0.1328508091726296,0
2802,0,0.12396362439506996,NCT01403662,Depression,minocycline,Phase 3,40.0,B_serious_chronic,0.6,0,,0.12396362439506996,0
2803,0,0.0038214658688766707,NCT01429272,Depression,minocycline,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0038214658688766707,0
