row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,p_adj
2649,0,0.03904802525505078,NCT02179268,Bone Mineral Density Quantitative Trait Locus 7,venlafaxine,Phase 3,15.0,C_benign,0.5,0.03904802525505078
2651,0,0.24215811600277787,NCT04578496,erythropoietic protoporphyria,afamelanotide,Phase 3,30.0,C_benign,0.5,0.24215811600277787
2653,0,0.005996361599547795,NCT01736514,gout,allopurinol,Phase 3,18.0,C_benign,0.5,0.005996361599547795
2654,0,0.005993412308417834,NCT02082769,gout,allopurinol,Phase 3,18.0,C_benign,0.5,0.005993412308417834
2655,0,0.017251765424576803,NCT01456130,Type 2 Diabetes,alogliptin,Phase 3,40.0,B_serious_chronic,0.6,0.017251765424576803
2656,0,0.37569181716167266,NCT01399723,Pneumonia,amoxicillin,Phase 3,65.0,B_serious_chronic,0.6,0.37569181716167266
2657,0,0.24860923236418397,NCT01529528,Type 2 Diabetes Mellitus,anagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.24860923236418397
2658,0,0.24041283456779422,NCT01529541,Type 2 Diabetes Mellitus,anagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.24041283456779422
2660,0,0.008130971491122163,NCT01244828,schizophrenia,asenapine,Phase 3,55.0,B_serious_chronic,0.6,0.008130971491122163
2661,0,0.6216732307879431,NCT01349907,Pediatric Bipolar Disorder,asenapine,Phase 3,50.0,B_serious_chronic,0.6,0.6216732307879431
2662,0,0.5403192466451756,NCT01278459,Pre-Eclampsia,atorvastatin,Phase 3,80.0,A_tox_tolerated,0.65,0.5403192466451756
2663,0,0.12003583843921913,NCT01370603,Hypercholesterolemia,atorvastatin,Phase 3,38.0,C_benign,0.5,0.12003583843921913
2664,0,0.5270371296604027,NCT01251393,cocaine dependence,biperiden,Phase 3,40.0,B_serious_chronic,0.6,0.5270371296604027
2665,0,0.011374520840761782,NCT01425203,hepatitis C virus infection,boceprevir,Phase 3,60.0,B_serious_chronic,0.6,0.011374520840761782
2666,0,0.017763076859052717,NCT01338415,pulmonary arterial hypertension,bosentan,Phase 3,82.0,A_tox_tolerated,0.65,0.017763076859052717
2667,0,0.004281916439412048,NCT01339559,epilepsy,brivaracetam,Phase 3,58.0,B_serious_chronic,0.6,0.004281916439412048
2668,0,0.0023988762494244085,NCT01360021,Asthma,budesonide,Phase 3,40.0,B_serious_chronic,0.6,0.0023988762494244085
2669,0,0.040188376776833776,NCT01407575,Treatment Resistant Depression,buprenorphine,Phase 3,55.0,B_serious_chronic,0.6,0.040188376776833776
2670,0,0.01153095554677972,NCT01303861,Nicotine Dependence,bupropion,Phase 3,25.0,C_benign,0.5,0.01153095554677972
2671,0,0.012181417657603676,NCT01406223,Nicotine Dependence,bupropion,Phase 3,25.0,C_benign,0.5,0.012181417657603676
2672,0,0.010306993974068247,NCT01384539,chronic kidney disease,calcitriol,Phase 3,62.0,B_serious_chronic,0.6,0.010306993974068247
2674,0,0.7204340395903859,NCT01234337,Breast Cancer,capecitabine,Phase 3,75.0,A_tox_tolerated,0.65,0.7204340395903859
2675,0,0.004984743915375822,NCT01412060,schizophrenia,cariprazine,Phase 3,55.0,B_serious_chronic,0.6,0.004984743915375822
2676,0,0.30913215675845773,NCT01503606,Preterm premature rupture of membranes,cefazolin,Phase 3,70.0,A_tox_tolerated,0.65,0.30913215675845773
2677,0,0.012783503038660559,NCT01371838,bacterial pneumonia,ceftriaxone,Phase 3,72.0,A_tox_tolerated,0.65,0.012783503038660559
2678,0,0.0030079487166361886,NCT01354145,Osteoarthritis,celecoxib,Phase 3,25.0,C_benign,0.5,0.0030079487166361886
2679,0,0.4708327757637537,NCT01462435,Other Acute Postoperative Pain,celecoxib,Phase 3,8.0,C_benign,0.5,0.4708327757637537
2680,0,0.004038895667324227,NCT01484119,seasonal allergic rhinitis,cetirizine,Phase 3,8.0,C_benign,0.5,0.004038895667324227
2681,0,0.005281188661421732,NCT01292720,heart failure,vitamin D3,Phase 3,80.0,A_tox_tolerated,0.65,0.005281188661421732
2682,0,0.011215092560106,NCT01384539,chronic kidney disease,vitamin D3,Phase 3,62.0,B_serious_chronic,0.6,0.011215092560106
2683,0,0.047468450882629146,NCT01248065,asthma,ciclesonide,Phase 3,42.0,B_serious_chronic,0.6,0.047468450882629146
2684,0,0.047353157968052464,NCT01455194,asthma,ciclesonide,Phase 3,42.0,B_serious_chronic,0.6,0.047353157968052464
2685,0,0.007693144105761762,NCT02266030,coronary artery disease,cilostazol,Phase 3,68.0,B_serious_chronic,0.6,0.007693144105761762
2687,0,0.8051304381238209,NCT01471444,Acute Myeloid Leukemia,clofarabine,Phase 3,90.0,A_tox_tolerated,0.65,0.8051304381238209
2688,0,0.8052040812777358,NCT02085408,Acute Myeloid Leukemia,clofarabine,Phase 3,90.0,A_tox_tolerated,0.65,0.8052040812777358
2689,0,0.11606622740510095,NCT01439984,premature ejaculation,clomipramine,Phase 3,5.0,C_benign,0.5,0.11606622740510095
2691,0,0.1598441428024743,NCT01505790,Acute Coronary Syndromes,clopidogrel,Phase 3,80.0,A_tox_tolerated,0.65,0.1598441428024743
2692,0,0.21117723351611778,NCT01515345,Platelet Inhibition; Coronary Stent Implantation,clopidogrel,Phase 3,70.0,A_tox_tolerated,0.65,0.21117723351611778
2693,0,0.003825376164124217,NCT01389323,hepatitis C virus infection,daclatasvir,Phase 3,60.0,B_serious_chronic,0.6,0.003825376164124217
2694,0,0.0038312101830111577,NCT01471574,hepatitis C virus infection,daclatasvir,Phase 3,60.0,B_serious_chronic,0.6,0.0038312101830111577
2695,0,0.3603305640659531,NCT01339091,Cellulitis,dalbavancin,Phase 3,35.0,C_benign,0.5,0.3603305640659531
2696,0,0.007174805114041183,NCT01294423,Type 2 Diabetes Mellitus,dapagliflozin,Phase 3,40.0,B_serious_chronic,0.6,0.007174805114041183
2697,0,0.03854827978704896,NCT01294436,diabetes Mellitus,dapagliflozin,Phase 3,42.0,B_serious_chronic,0.6,0.03854827978704896
2698,0,0.6193191801590274,NCT01303796,Acute Myeloid Leukemia,decitabine,Phase 3,90.0,A_tox_tolerated,0.65,0.6193191801590274
2699,0,0.6493211629908917,NCT02085408,Acute Myeloid Leukemia,decitabine,Phase 3,90.0,A_tox_tolerated,0.65,0.6493211629908917
2700,0,0.006751628476835992,NCT01400828,seasonal allergic rhinitis,desloratadine,Phase 3,8.0,C_benign,0.5,0.006751628476835992
2701,0,0.19428789854198253,NCT01154192,PCOS,dexamethasone,Phase 3,25.0,C_benign,0.5,0.19428789854198253
2702,0,0.19473853548424724,NCT01189292,Thyroidectomy; Thyroid Diseases,dexamethasone,Phase 3,35.0,C_benign,0.5,0.19473853548424724
2703,0,0.1949557971226998,NCT01248585,Bone Metastases,dexamethasone,Phase 3,80.0,A_tox_tolerated,0.65,0.1949557971226998
2704,0,0.19448568281751447,NCT01297010,Vomiting Postoperative,dexamethasone,Phase 3,8.0,C_benign,0.5,0.19448568281751447
2705,0,0.0032638834624973525,NCT01339260,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,20.0,C_benign,0.5,0.0032638834624973525
2706,0,0.0032715196330834083,NCT01363479,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,20.0,C_benign,0.5,0.0032715196330834083
2707,0,0.0032672952108749875,NCT01376297,Chemotherapy-Induced Nausea and Vomiting,dexamethasone,Phase 3,20.0,C_benign,0.5,0.0032672952108749875
2709,0,0.19467690365978957,NCT01408082,Blepharitis,dexamethasone,Phase 3,5.0,C_benign,0.5,0.19467690365978957
2710,0,0.15947535903402205,NCT01456611,Osteo Arthritis of the Knee,diclofenac,Phase 3,25.0,C_benign,0.5,0.15947535903402205
2711,0,0.0035339863088182264,NCT01461369,Osteoarthritis,diclofenac,Phase 3,25.0,C_benign,0.5,0.0035339863088182264
2712,0,0.15007874334746113,NCT01264939,Chronic Idiopathic Urticaria,diphenhydramine,Phase 3,15.0,C_benign,0.5,0.15007874334746113
2713,0,0.16773278458516838,NCT01263015,infection,dolutegravir,Phase 3,60.0,B_serious_chronic,0.6,0.16773278458516838
2714,0,0.7426801887262675,NCT01179672,"Diabetic Neuropathy, Painful",duloxetine,Phase 3,35.0,C_benign,0.5,0.7426801887262675
2715,0,0.741578689159714,NCT01226511,"Anxiety Neuroses; Anxiety States, Neurotic; Neuroses, Anxiety",duloxetine,Phase 3,20.0,C_benign,0.5,0.741578689159714
2717,0,0.014521977236597783,NCT01271894,HIV infection,efavirenz,Phase 3,62.0,B_serious_chronic,0.6,0.014521977236597783
2718,0,0.01241231357460384,NCT01451333,HIV infection,efavirenz,Phase 3,62.0,B_serious_chronic,0.6,0.01241231357460384
2719,0,0.00351885184955143,NCT01470144,pulmonary arterial hypertension,epoprostenol,Phase 3,82.0,A_tox_tolerated,0.65,0.00351885184955143
2720,0,0.9368412861245483,NCT01454934,Lung Cancer,eribulin,Phase 3,90.0,A_tox_tolerated,0.65,0.9368412861245483
2721,0,0.5461332134173175,NCT01370616,diabetic foot infection,ertapenem,Phase 3,60.0,B_serious_chronic,0.6,0.5461332134173175
2722,0,0.2849789246725411,NCT01370525,Heartburn,esomeprazole,Phase 3,12.0,C_benign,0.5,0.2849789246725411
2723,0,0.2849789246725411,NCT01370538,Heartburn,esomeprazole,Phase 3,12.0,C_benign,0.5,0.2849789246725411
2724,0,0.006950185146090004,NCT01100164,insomnia,eszopiclone,Phase 3,15.0,C_benign,0.5,0.006950185146090004
2725,0,0.8163643849709779,NCT01450761,Lung Cancer,etoposide,Phase 3,90.0,A_tox_tolerated,0.65,0.8163643849709779
2726,0,0.5458310291727759,NCT01229774,Coxarthrosis; Arthroplasties Hip Replacement; Perioperative Blood Loss,etoricoxib,Phase 3,30.0,C_benign,0.5,0.5458310291727759
2727,0,0.20006191213780525,NCT01462370,Dysmenorrhea,etoricoxib,Phase 3,15.0,C_benign,0.5,0.20006191213780525
2728,0,0.009696754872444369,NCT01408186,Upper Gastrointestinal Bleeding,famotidine,Phase 3,80.0,A_tox_tolerated,0.65,0.009696754872444369
2729,0,0.0026054283106945685,NCT01270659,Pain,fentanyl,Phase 3,15.0,C_benign,0.5,0.0026054283106945685
2730,0,0.6767702144531496,NCT01307579,Acute Myeloid Leukemia,fluconazole,Phase 3,90.0,A_tox_tolerated,0.65,0.6767702144531496
2731,0,0.01455559740005261,NCT01304706,diabetic macular edema,fluocinolone acetonide,Phase 3,30.0,C_benign,0.5,0.01455559740005261
2732,0,0.23495176676679802,NCT01407432,male infertility,folic acid,Phase 3,10.0,C_benign,0.5,0.23495176676679802
2734,0,0.003113801849683506,NCT01116583,"Pain, Postoperative",gabapentin,Phase 3,8.0,C_benign,0.5,0.003113801849683506
2735,0,0.10331185534813885,NCT02120703,Intervertebral Disc Prolapse,gabapentin,Phase 3,20.0,C_benign,0.5,0.10331185534813885
2736,0,0.9826672984293477,NCT01404260,Lung Cancer,gefitinib,Phase 3,90.0,A_tox_tolerated,0.65,0.9826672984293477
2737,0,0.00231693031754896,NCT01360853,Metastatic Pancreatic Cancer,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,0.00231693031754896
2738,0,0.003192925471526653,NCT01211522,Delirium; Impaired Cognition; Long Term Psychologic Disorders,haloperidol,Phase 3,45.0,B_serious_chronic,0.6,0.003192925471526653
2739,0,0.4844464830100056,NCT01353313,"Infant, Newborn; Infant, Small for Gestational Age; Infant, Very Low Birth Weight; Infant, Premature; Bronchopulmonary Dysplasia",hydrocortisone,Phase 3,80.0,A_tox_tolerated,0.65,0.4844464830100056
2740,0,0.47419952476546745,NCT02266589,Septic Shock; Sepsis,hydrocortisone,Phase 3,85.0,A_tox_tolerated,0.65,0.47419952476546745
2742,0,0.8008467044064236,NCT01259856,High Risk Polycythemia Vera; High Risk Essential Thrombocythemia,hydroxyurea,Phase 3,62.0,B_serious_chronic,0.6,0.8008467044064236
2743,0,0.052105544824564046,NCT01462370,Dysmenorrhea,ibuprofen,Phase 3,15.0,C_benign,0.5,0.052105544824564046
2744,0,0.4848527827454056,NCT01303406,Friedreich ataxia,idebenone,Phase 3,70.0,A_tox_tolerated,0.65,0.4848527827454056
2745,0,0.005691227247525732,NCT01291511,schizophrenia,iloperidone,Phase 3,55.0,B_serious_chronic,0.6,0.005691227247525732
2746,0,0.4356674064035621,NCT01392469,Pulmonary Arterial Hypertension,imatinib,Phase 3,80.0,A_tox_tolerated,0.65,0.4356674064035621
2747,0,0.34487163843280144,NCT01511289,Chronic Myeloid Leukemia,imatinib,Phase 3,70.0,A_tox_tolerated,0.65,0.34487163843280144
2748,0,0.006633506677542167,NCT01232894,chronic obstructive pulmonary disease,indacaterol,Phase 3,60.0,B_serious_chronic,0.6,0.006633506677542167
2749,0,0.2873755577505165,NCT01442987,Hypertension; Hyperlipidemia,irbesartan,Phase 3,40.0,B_serious_chronic,0.6,0.2873755577505165
2750,0,0.1680241728687595,NCT00170209,Latent Tuberculosis Infection,isoniazid,Phase 3,35.0,C_benign,0.5,0.1680241728687595
2751,0,0.7268556882547457,NCT01474590,Acne,isotretinoin,Phase 3,5.0,C_benign,0.5,0.7268556882547457
2752,0,0.08168835383494408,NCT01326325,Refractory Cancer,ketamine,Phase 3,92.0,A_tox_tolerated,0.65,0.08168835383494408
2753,0,0.0665135280005787,NCT01387139,Procedural Sedation and Analgesia,ketamine,Phase 3,12.0,C_benign,0.5,0.0665135280005787
2754,0,0.0034020466985961394,NCT01983020,Postoperative Pain,ketamine,Phase 3,8.0,C_benign,0.5,0.0034020466985961394
2755,0,0.0035727379680823733,NCT01243177,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0.0035727379680823733
2756,0,0.006081444145448334,NCT01484977,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0.006081444145448334
2757,0,0.15180088911782003,NCT01452711,Gastric Ulcer,lansoprazole,Phase 3,30.0,C_benign,0.5,0.15180088911782003
2758,0,0.6268530720088072,NCT01452724,Duodenal Ulcer,lansoprazole,Phase 3,30.0,C_benign,0.5,0.6268530720088072
2759,0,0.6285830883602879,NCT01452750,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0.6285830883602879
2760,0,0.6285830883602879,NCT01452763,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0.6285830883602879
2761,0,0.6185224135610243,NCT01456260,Gastric Ulcers; Duodenal Ulcers,lansoprazole,Phase 3,30.0,C_benign,0.5,0.6185224135610243
2762,0,0.6010804391218105,NCT01459367,Erosive Esophagitis,lansoprazole,Phase 3,25.0,C_benign,0.5,0.6010804391218105
2764,0,0.23222028365109698,NCT01321554,Thyroid Cancer,lenvatinib,Phase 3,60.0,B_serious_chronic,0.6,0.23222028365109698
2765,0,0.004017890580288541,NCT01493531,gout,lesinurad,Phase 3,18.0,C_benign,0.5,0.004017890580288541
2766,0,0.003754626174632336,NCT01494506,Metastatic Pancreatic Cancer,leucovorin,Phase 3,95.0,A_tox_tolerated,0.65,0.003754626174632336
2767,0,0.36572790474332734,NCT01292837,Epilepsy; Generalized Tonic-clonic Seizures,levetiracetam,Phase 3,60.0,B_serious_chronic,0.6,0.36572790474332734
2768,0,0.36641187398694797,NCT01398956,Epilepsy; Generalized Tonic-clonic Seizures,levetiracetam,Phase 3,60.0,B_serious_chronic,0.6,0.36641187398694797
2769,0,0.006096237478649824,NCT01458431,pain,levobupivacaine,Phase 3,20.0,C_benign,0.5,0.006096237478649824
2770,0,0.005278748053526172,NCT01227655,Parkinson's Disease,levodopa,Phase 3,55.0,B_serious_chronic,0.6,0.005278748053526172
2771,0,0.005721166785047282,NCT01154738,Anesthesia,lidocaine,Phase 3,15.0,C_benign,0.5,0.005721166785047282
2772,0,0.005963918054772433,NCT01983020,Postoperative Pain,lidocaine,Phase 3,8.0,C_benign,0.5,0.005963918054772433
2773,0,0.7531169397154146,NCT01421498,dry eye syndrome,lifitegrast,Phase 3,8.0,C_benign,0.5,0.7531169397154146
2774,0,0.045037404954779904,NCT01421511,skin and soft tissue bacterial infection,linezolid,Phase 3,45.0,B_serious_chronic,0.6,0.045037404954779904
2775,0,0.008965335421436228,NCT01051219,Nonalcoholic Steatohepatitis,losartan,Phase 3,55.0,B_serious_chronic,0.6,0.008965335421436228
2776,0,0.008105298504857616,NCT01307046,Hypertension,losartan,Phase 3,40.0,B_serious_chronic,0.6,0.008105298504857616
2777,0,0.008105298504857616,NCT01302691,Hypertension,losartan,Phase 3,40.0,B_serious_chronic,0.6,0.008105298504857616
2778,0,0.2710104439626103,NCT01324284,colorectal carcinoma,lubiprostone,Phase 3,82.0,A_tox_tolerated,0.65,0.2710104439626103
2779,0,0.11963839773341448,NCT01372423,chronic idiopathic constipation,lubiprostone,Phase 3,12.0,C_benign,0.5,0.11963839773341448
2780,0,0.17423617243001255,NCT01147289,Lumbar Sciatic Pain,meloxicam,Phase 3,18.0,C_benign,0.5,0.17423617243001255
2781,0,0.003186192041377001,NCT01413178,Multiple Myeloma,melphalan,Phase 3,82.0,A_tox_tolerated,0.65,0.003186192041377001
2782,0,0.50058897075358,NCT01877837,Sickle Cell Disease,melphalan,Phase 3,65.0,B_serious_chronic,0.6,0.50058897075358
2783,0,0.0833616042249212,NCT01411176,gastric cancer,menthol,Phase 3,85.0,A_tox_tolerated,0.65,0.0833616042249212
2784,0,0.08770710507440023,NCT01411189,gastric cancer,menthol,Phase 3,85.0,A_tox_tolerated,0.65,0.08770710507440023
2785,0,0.18020247810037834,NCT01445678,Complicated Intra-abdominal Infection,meropenem,Phase 3,65.0,B_serious_chronic,0.6,0.18020247810037834
2788,0,0.4688743137838062,NCT01368081,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.4688743137838062
2789,0,0.46808767804161977,NCT01370707,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.46808767804161977
2790,0,0.47960023046213796,NCT01381900,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.47960023046213796
2791,0,0.004619401102109522,NCT01483560,Type 1 Diabetes,metformin,Phase 3,55.0,B_serious_chronic,0.6,0.004619401102109522
2792,0,0.6301915812891095,NCT01487993,Obesity; Insulin Resistance,metformin,Phase 3,35.0,C_benign,0.5,0.6301915812891095
2793,0,0.471890419495968,NCT01760447,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.471890419495968
2794,0,0.005114883010004867,NCT03086005,Polycystic Ovary Syndrome,metformin,Phase 3,25.0,C_benign,0.5,0.005114883010004867
2795,0,0.48241498438590746,NCT01984099,Hydatidiform Mole,methotrexate,Phase 3,55.0,B_serious_chronic,0.6,0.48241498438590746
2796,0,0.01333997192719565,NCT01420159,pain,methoxyflurane,Phase 3,20.0,C_benign,0.5,0.01333997192719565
2797,0,0.35548938019736676,NCT01275560,Anal Incontinence,metronidazole,Phase 3,15.0,C_benign,0.5,0.35548938019736676
2798,0,0.36791779210297043,NCT01473836,Intra-abdominal Infections,metronidazole,Phase 3,72.0,A_tox_tolerated,0.65,0.36791779210297043
2800,0,0.12997211678321835,NCT02336477,non-dystrophic myotonia,mexiletine,Phase 3,30.0,C_benign,0.5,0.12997211678321835
2801,0,0.36677297794867353,NCT01436279,cervical ripening,mifepristone,Phase 3,8.0,C_benign,0.5,0.36677297794867353
2802,0,0.8417547040673957,NCT01403662,Depression,minocycline,Phase 3,40.0,B_serious_chronic,0.6,0.8417547040673957
2803,0,0.7693350299716173,NCT01429272,Depression,minocycline,Phase 3,40.0,B_serious_chronic,0.6,0.7693350299716173
2804,0,0.389052709160267,NCT01412073,Cesarean complications,misoprostol,Phase 3,45.0,B_serious_chronic,0.6,0.389052709160267
2805,0,0.76758073198256,NCT01298336,"Atypical; Mycobacterium, Pulmonary, Tuberculous",moxifloxacin,Phase 3,65.0,B_serious_chronic,0.6,0.76758073198256
2806,0,0.37373058687001726,NCT01342549,Alcohol Use Disorder,naltrexone,Phase 3,40.0,B_serious_chronic,0.6,0.37373058687001726
2807,0,0.363307357691415,NCT01254188,Chronic Myeloid Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0.363307357691415
2808,0,0.3550452587005354,NCT01275196,Chronic Myeloid Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0.3550452587005354
2809,0,0.42471237715032706,NCT01257672,Gastroenteritis; Vomiting; Acute Gastroenteritis,ondansetron,Phase 3,20.0,C_benign,0.5,0.42471237715032706
2810,0,0.4250970881296835,NCT01362530,Chemotherapy Induced Nausea and Vomiting,ondansetron,Phase 3,20.0,C_benign,0.5,0.4250970881296835
2811,0,0.12328598322578217,NCT01395901,Postoperative Nausea and Vomiting,ondansetron,Phase 3,10.0,C_benign,0.5,0.12328598322578217
2812,0,0.005872200314021758,NCT01442376,Chemotherapy-Induced Nausea and Vomiting,ondansetron,Phase 3,20.0,C_benign,0.5,0.005872200314021758
2813,0,0.01018849431135782,NCT01231620,"Influenza, Human",oseltamivir,Phase 3,40.0,B_serious_chronic,0.6,0.01018849431135782
2814,0,0.2920925725954481,NCT01716624,neurogenic bladder,oxybutynin,Phase 3,30.0,C_benign,0.5,0.2920925725954481
2815,0,0.08147110160442124,NCT01196390,Esophageal Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,0.08147110160442124
2816,0,0.07685292364277171,NCT01248403,Gastric Carcinoma,paclitaxel,Phase 3,85.0,A_tox_tolerated,0.65,0.07685292364277171
2817,0,0.7916393668515629,NCT01275677,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,0.7916393668515629
2818,0,0.8613294258974651,NCT01285609,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,0.8613294258974651
2819,0,0.07702279629466532,NCT01358877,Primary Breast Cancer,paclitaxel,Phase 3,80.0,A_tox_tolerated,0.65,0.07702279629466532
2820,0,0.8612960605784545,NCT01364012,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,0.8612960605784545
2821,0,0.9948136617512363,NCT01462890,Ovarian Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,0.9948136617512363
2822,0,0.07689753078609318,NCT04031703,Triple Negative Breast Cancer,paclitaxel,Phase 3,85.0,A_tox_tolerated,0.65,0.07689753078609318
