ik14,rank,transcript,union_max,parent_score,metab_score
VLCYCQAOQCDTCN,11,ENST00000465073,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,12,ENST00000389568,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,13,ENST00000404077,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,14,ENST00000685104,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,15,ENST00000690756,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,16,ENST00000316752,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,17,ENST00000449297,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,18,ENST00000295030,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,19,ENST00000673801,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,20,ENST00000696899,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,21,ENST00000376624,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,22,ENST00000328381,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,23,ENST00000693336,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,24,ENST00000381389,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,25,ENST00000597960,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,26,ENST00000645063,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,27,ENST00000616884,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,28,ENST00000647578,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,29,ENST00000699251,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,30,ENST00000366592,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,31,ENST00000643466,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,32,ENST00000684074,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,33,ENST00000341753,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,34,ENST00000265421,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,35,ENST00000627450,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,36,ENST00000482929,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,37,ENST00000268668,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,38,ENST00000686776,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,39,ENST00000693089,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,40,ENST00000415766,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,41,ENST00000222308,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,42,ENST00000172229,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,43,ENST00000618387,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,44,ENST00000456894,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,45,ENST00000254235,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,46,ENST00000356970,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,47,ENST00000600490,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,48,ENST00000354955,0.9981,0.6411,0.9981
VLCYCQAOQCDTCN,49,ENST00000443597,0.9981,0.6411,0.9981
VLPIATFUUWWMKC,0,ENST00000675784,1.0,0,1.0
VLPIATFUUWWMKC,1,ENST00000481781,1.0,0,1.0
VLPIATFUUWWMKC,2,ENST00000374837,1.0,0,1.0
VLPIATFUUWWMKC,3,ENST00000339091,1.0,0,1.0
VLPIATFUUWWMKC,4,ENST00000351486,1.0,0,1.0
VLPIATFUUWWMKC,5,ENST00000465073,1.0,0,1.0
VLPIATFUUWWMKC,6,ENST00000389568,1.0,0,1.0
VLPIATFUUWWMKC,7,ENST00000685104,1.0,0,1.0
VLPIATFUUWWMKC,8,ENST00000316752,1.0,0,1.0
VLPIATFUUWWMKC,9,ENST00000295030,1.0,0,1.0
VLPIATFUUWWMKC,10,ENST00000696899,1.0,0,1.0
VLPIATFUUWWMKC,11,ENST00000376624,1.0,0,1.0
VLPIATFUUWWMKC,12,ENST00000328381,1.0,0,1.0
VLPIATFUUWWMKC,13,ENST00000381389,1.0,0,1.0
VLPIATFUUWWMKC,14,ENST00000645063,1.0,0,1.0
VLPIATFUUWWMKC,15,ENST00000699251,1.0,0,1.0
VLPIATFUUWWMKC,16,ENST00000366592,1.0,0,1.0
VLPIATFUUWWMKC,17,ENST00000643466,1.0,0,1.0
VLPIATFUUWWMKC,18,ENST00000684074,1.0,0,1.0
VLPIATFUUWWMKC,19,ENST00000265421,1.0,0,1.0
VLPIATFUUWWMKC,20,ENST00000268668,1.0,0,1.0
VLPIATFUUWWMKC,21,ENST00000686776,1.0,0,1.0
VLPIATFUUWWMKC,22,ENST00000693089,1.0,0,1.0
VLPIATFUUWWMKC,23,ENST00000172229,1.0,0,1.0
VLPIATFUUWWMKC,24,ENST00000356970,1.0,0,1.0
VLPIATFUUWWMKC,25,ENST00000354955,1.0,0,1.0
VLPIATFUUWWMKC,26,ENST00000537958,1.0,0,1.0
VLPIATFUUWWMKC,27,ENST00000404406,1.0,0,1.0
VLPIATFUUWWMKC,28,ENST00000216797,1.0,0,1.0
VLPIATFUUWWMKC,29,ENST00000375615,1.0,0,1.0
VLPIATFUUWWMKC,30,ENST00000538630,1.0,0,1.0
VLPIATFUUWWMKC,31,ENST00000343975,1.0,0,1.0
VLPIATFUUWWMKC,32,ENST00000566433,1.0,0,1.0
VLPIATFUUWWMKC,33,ENST00000262776,1.0,0,1.0
VLPIATFUUWWMKC,34,ENST00000675018,1.0,0,1.0
VLPIATFUUWWMKC,35,ENST00000334047,1.0,0,1.0
VLPIATFUUWWMKC,36,ENST00000312553,1.0,0,1.0
VLPIATFUUWWMKC,37,ENST00000408946,1.0,0,1.0
VLPIATFUUWWMKC,38,ENST00000696580,1.0,0,1.0
VLPIATFUUWWMKC,39,ENST00000377928,1.0,0,1.0
VLPIATFUUWWMKC,40,ENST00000700106,1.0,0,1.0
VLPIATFUUWWMKC,41,ENST00000688285,1.0,0,1.0
VLPIATFUUWWMKC,42,ENST00000553342,1.0,0,1.0
VLPIATFUUWWMKC,43,ENST00000584394,1.0,0,1.0
VLPIATFUUWWMKC,44,ENST00000601951,1.0,0,1.0
VLPIATFUUWWMKC,45,ENST00000454002,1.0,0,1.0
VLPIATFUUWWMKC,46,ENST00000675956,1.0,0,1.0
VLPIATFUUWWMKC,47,ENST00000244174,1.0,0,1.0
VLPIATFUUWWMKC,48,ENST00000491190,1.0,0,1.0
VLPIATFUUWWMKC,49,ENST00000372318,1.0,0,1.0
VOBHXZCDAVEXEY,0,ENST00000675784,1.0,0,1.0
VOBHXZCDAVEXEY,1,ENST00000297186,1.0,0,1.0
VOBHXZCDAVEXEY,2,ENST00000360001,1.0,0,1.0
VOBHXZCDAVEXEY,3,ENST00000481781,1.0,0,1.0
VOBHXZCDAVEXEY,4,ENST00000374837,1.0,0,1.0
VOBHXZCDAVEXEY,5,ENST00000339091,1.0,0,1.0
VOBHXZCDAVEXEY,6,ENST00000351486,1.0,0,1.0
VOBHXZCDAVEXEY,7,ENST00000465073,1.0,0,1.0
VOBHXZCDAVEXEY,8,ENST00000389568,1.0,0,1.0
VOBHXZCDAVEXEY,9,ENST00000404077,1.0,0,1.0
VOBHXZCDAVEXEY,10,ENST00000685104,1.0,0,1.0
VOBHXZCDAVEXEY,11,ENST00000690756,1.0,0,1.0
VOBHXZCDAVEXEY,12,ENST00000316752,1.0,0,1.0
VOBHXZCDAVEXEY,13,ENST00000449297,1.0,0,1.0
VOBHXZCDAVEXEY,14,ENST00000295030,1.0,0,1.0
VOBHXZCDAVEXEY,15,ENST00000673801,1.0,0,1.0
VOBHXZCDAVEXEY,16,ENST00000696899,1.0,0,1.0
VOBHXZCDAVEXEY,17,ENST00000376624,1.0,0,1.0
VOBHXZCDAVEXEY,18,ENST00000328381,1.0,0,1.0
VOBHXZCDAVEXEY,19,ENST00000693336,1.0,0,1.0
VOBHXZCDAVEXEY,20,ENST00000381389,1.0,0,1.0
VOBHXZCDAVEXEY,21,ENST00000597960,1.0,0,1.0
VOBHXZCDAVEXEY,22,ENST00000645063,1.0,0,1.0
VOBHXZCDAVEXEY,23,ENST00000616884,1.0,0,1.0
VOBHXZCDAVEXEY,24,ENST00000647578,1.0,0,1.0
VOBHXZCDAVEXEY,25,ENST00000699251,1.0,0,1.0
VOBHXZCDAVEXEY,26,ENST00000366592,1.0,0,1.0
VOBHXZCDAVEXEY,27,ENST00000643466,1.0,0,1.0
VOBHXZCDAVEXEY,28,ENST00000684074,1.0,0,1.0
VOBHXZCDAVEXEY,29,ENST00000341753,1.0,0,1.0
VOBHXZCDAVEXEY,30,ENST00000265421,1.0,0,1.0
VOBHXZCDAVEXEY,31,ENST00000627450,1.0,0,1.0
VOBHXZCDAVEXEY,32,ENST00000482929,1.0,0,1.0
VOBHXZCDAVEXEY,33,ENST00000268668,1.0,0,1.0
VOBHXZCDAVEXEY,34,ENST00000686776,1.0,0,1.0
VOBHXZCDAVEXEY,35,ENST00000693089,1.0,0,1.0
VOBHXZCDAVEXEY,36,ENST00000415766,1.0,0,1.0
VOBHXZCDAVEXEY,37,ENST00000222308,1.0,0,1.0
VOBHXZCDAVEXEY,38,ENST00000172229,1.0,0,1.0
VOBHXZCDAVEXEY,39,ENST00000618387,1.0,0,1.0
VOBHXZCDAVEXEY,40,ENST00000456894,1.0,0,1.0
VOBHXZCDAVEXEY,41,ENST00000254235,1.0,0,1.0
VOBHXZCDAVEXEY,42,ENST00000356970,1.0,0,1.0
VOBHXZCDAVEXEY,43,ENST00000600490,1.0,0,1.0
VOBHXZCDAVEXEY,44,ENST00000354955,1.0,0,1.0
VOBHXZCDAVEXEY,45,ENST00000443597,1.0,0,1.0
VOBHXZCDAVEXEY,46,ENST00000446859,1.0,0,1.0
VOBHXZCDAVEXEY,47,ENST00000537958,1.0,0,1.0
VOBHXZCDAVEXEY,48,ENST00000314922,1.0,0,1.0
VOBHXZCDAVEXEY,49,ENST00000404406,1.0,0,1.0
VUJZFNSWCNSGDV,0,ENST00000675784,1.0,0,1.0
VUJZFNSWCNSGDV,1,ENST00000481781,1.0,0,1.0
VUJZFNSWCNSGDV,2,ENST00000622174,1.0,0,1.0
VUJZFNSWCNSGDV,3,ENST00000374837,1.0,0,1.0
VUJZFNSWCNSGDV,4,ENST00000339091,1.0,0,1.0
VUJZFNSWCNSGDV,5,ENST00000351486,1.0,0,1.0
VUJZFNSWCNSGDV,6,ENST00000465073,1.0,0,1.0
VUJZFNSWCNSGDV,7,ENST00000389568,1.0,0,1.0
VUJZFNSWCNSGDV,8,ENST00000685104,1.0,0,1.0
VUJZFNSWCNSGDV,9,ENST00000316752,1.0,0,1.0
VUJZFNSWCNSGDV,10,ENST00000295030,1.0,0,1.0
VUJZFNSWCNSGDV,11,ENST00000696899,1.0,0,1.0
VUJZFNSWCNSGDV,12,ENST00000376624,1.0,0,1.0
VUJZFNSWCNSGDV,13,ENST00000328381,1.0,0,1.0
VUJZFNSWCNSGDV,14,ENST00000381389,1.0,0,1.0
VUJZFNSWCNSGDV,15,ENST00000645063,1.0,0,1.0
VUJZFNSWCNSGDV,16,ENST00000699251,1.0,0,1.0
VUJZFNSWCNSGDV,17,ENST00000366592,1.0,0,1.0
VUJZFNSWCNSGDV,18,ENST00000643466,1.0,0,1.0
VUJZFNSWCNSGDV,19,ENST00000684074,1.0,0,1.0
VUJZFNSWCNSGDV,20,ENST00000265421,1.0,0,1.0
VUJZFNSWCNSGDV,21,ENST00000268668,1.0,0,1.0
VUJZFNSWCNSGDV,22,ENST00000686776,1.0,0,1.0
VUJZFNSWCNSGDV,23,ENST00000693089,1.0,0,1.0
VUJZFNSWCNSGDV,24,ENST00000172229,1.0,0,1.0
VUJZFNSWCNSGDV,25,ENST00000356970,1.0,0,1.0
VUJZFNSWCNSGDV,26,ENST00000354955,1.0,0,1.0
VUJZFNSWCNSGDV,27,ENST00000537958,1.0,0,1.0
VUJZFNSWCNSGDV,28,ENST00000404406,1.0,0,1.0
VUJZFNSWCNSGDV,29,ENST00000216797,1.0,0,1.0
VUJZFNSWCNSGDV,30,ENST00000375615,1.0,0,1.0
VUJZFNSWCNSGDV,31,ENST00000538630,1.0,0,1.0
VUJZFNSWCNSGDV,32,ENST00000343975,1.0,0,1.0
VUJZFNSWCNSGDV,33,ENST00000566433,1.0,0,1.0
VUJZFNSWCNSGDV,34,ENST00000262776,1.0,0,1.0
VUJZFNSWCNSGDV,35,ENST00000675018,1.0,0,1.0
VUJZFNSWCNSGDV,36,ENST00000334047,1.0,0,1.0
VUJZFNSWCNSGDV,37,ENST00000312553,1.0,0,1.0
VUJZFNSWCNSGDV,38,ENST00000380199,1.0,0,1.0
VUJZFNSWCNSGDV,39,ENST00000408946,1.0,0,1.0
VUJZFNSWCNSGDV,40,ENST00000696580,1.0,0,1.0
VUJZFNSWCNSGDV,41,ENST00000377928,1.0,0,1.0
VUJZFNSWCNSGDV,42,ENST00000700106,1.0,0,1.0
VUJZFNSWCNSGDV,43,ENST00000688285,1.0,0,1.0
VUJZFNSWCNSGDV,44,ENST00000553342,1.0,0,1.0
VUJZFNSWCNSGDV,45,ENST00000407610,1.0,0,1.0
VUJZFNSWCNSGDV,46,ENST00000584394,1.0,0,1.0
VUJZFNSWCNSGDV,47,ENST00000601951,1.0,0,1.0
VUJZFNSWCNSGDV,48,ENST00000454002,1.0,0,1.0
VUJZFNSWCNSGDV,49,ENST00000675956,1.0,0,1.0
VYFYYTLLBUKUHU,0,ENST00000374141,0.9713,0,0.9713
VYFYYTLLBUKUHU,1,ENST00000373304,0.9684,0,0.9684
VYFYYTLLBUKUHU,2,ENST00000614798,0.9684,0,0.9684
VYFYYTLLBUKUHU,3,ENST00000272067,0.9666,0,0.9666
VYFYYTLLBUKUHU,4,ENST00000629768,0.9639,0,0.9639
VYFYYTLLBUKUHU,5,ENST00000577756,0.9639,0,0.9639
VYFYYTLLBUKUHU,6,ENST00000585215,0.9636,0,0.9636
VYFYYTLLBUKUHU,7,ENST00000683882,0.9634,0,0.9634
VYFYYTLLBUKUHU,8,ENST00000355973,0.9632,0,0.9632
VYFYYTLLBUKUHU,9,ENST00000377012,0.9632,0,0.9632
VYFYYTLLBUKUHU,10,ENST00000553372,0.9631,0,0.9631
VYFYYTLLBUKUHU,11,ENST00000245457,0.962,0,0.962
VYFYYTLLBUKUHU,12,ENST00000696117,0.9617,0,0.9617
VYFYYTLLBUKUHU,13,ENST00000240093,0.9593,0,0.9593
VYFYYTLLBUKUHU,14,ENST00000537916,0.9593,0,0.9593
VYFYYTLLBUKUHU,15,ENST00000683665,0.9575,0,0.9575
VYFYYTLLBUKUHU,16,ENST00000399518,0.9575,0,0.9575
VYFYYTLLBUKUHU,17,ENST00000337943,0.9568,0,0.9568
VYFYYTLLBUKUHU,18,ENST00000703743,0.9568,0,0.9568
VYFYYTLLBUKUHU,19,ENST00000367466,0.9549,0,0.9549
VYFYYTLLBUKUHU,20,ENST00000682687,0.9535,0,0.9535
VYFYYTLLBUKUHU,21,ENST00000291294,0.9525,0,0.9525
VYFYYTLLBUKUHU,22,ENST00000530250,0.9523,0,0.9523
VYFYYTLLBUKUHU,23,ENST00000452633,0.9522,0,0.9522
VYFYYTLLBUKUHU,24,ENST00000458483,0.9522,0,0.9522
VYFYYTLLBUKUHU,25,ENST00000525187,0.9512,0,0.9512
VYFYYTLLBUKUHU,26,ENST00000706777,0.9512,0,0.9512
VYFYYTLLBUKUHU,27,ENST00000302472,0.9509,0,0.9509
VYFYYTLLBUKUHU,28,ENST00000272065,0.9503,0,0.9503
VYFYYTLLBUKUHU,29,ENST00000297056,0.9502,0,0.9502
VYFYYTLLBUKUHU,30,ENST00000490798,0.9493,0,0.9493
VYFYYTLLBUKUHU,31,ENST00000407997,0.9493,0,0.9493
VYFYYTLLBUKUHU,32,ENST00000682924,0.9493,0,0.9493
VYFYYTLLBUKUHU,33,ENST00000678866,0.9489,0,0.9489
VYFYYTLLBUKUHU,34,ENST00000392432,0.9489,0,0.9489
VYFYYTLLBUKUHU,35,ENST00000373418,0.9489,0,0.9489
VYFYYTLLBUKUHU,36,ENST00000317121,0.9487,0,0.9487
VYFYYTLLBUKUHU,37,ENST00000306051,0.9487,0,0.9487
VYFYYTLLBUKUHU,38,ENST00000689406,0.9486,0,0.9486
VYFYYTLLBUKUHU,39,ENST00000696112,0.9483,0,0.9483
VYFYYTLLBUKUHU,40,ENST00000348946,0.9482,0,0.9482
VYFYYTLLBUKUHU,41,ENST00000442487,0.9481,0,0.9481
VYFYYTLLBUKUHU,42,ENST00000301825,0.948,0,0.948
VYFYYTLLBUKUHU,43,ENST00000456402,0.948,0,0.948
VYFYYTLLBUKUHU,44,ENST00000357083,0.9478,0,0.9478
VYFYYTLLBUKUHU,45,ENST00000295453,0.9477,0,0.9477
VYFYYTLLBUKUHU,46,ENST00000264930,0.9476,0,0.9476
VYFYYTLLBUKUHU,47,ENST00000680919,0.9476,0,0.9476
VYFYYTLLBUKUHU,48,ENST00000019019,0.9474,0,0.9474
VYFYYTLLBUKUHU,49,ENST00000618449,0.9472,0,0.9472
WOFMFGQZHJDGCX,0,ENST00000675784,1.0,1.0,1.0
WOFMFGQZHJDGCX,1,ENST00000481781,1.0,1.0,1.0
WOFMFGQZHJDGCX,2,ENST00000374837,1.0,1.0,1.0
WOFMFGQZHJDGCX,3,ENST00000339091,1.0,1.0,1.0
WOFMFGQZHJDGCX,4,ENST00000351486,1.0,1.0,1.0
WOFMFGQZHJDGCX,5,ENST00000465073,1.0,1.0,1.0
WOFMFGQZHJDGCX,6,ENST00000389568,1.0,1.0,1.0
WOFMFGQZHJDGCX,7,ENST00000685104,1.0,1.0,1.0
WOFMFGQZHJDGCX,8,ENST00000316752,1.0,1.0,1.0
WOFMFGQZHJDGCX,9,ENST00000295030,1.0,1.0,1.0
WOFMFGQZHJDGCX,10,ENST00000696899,1.0,1.0,1.0
WOFMFGQZHJDGCX,11,ENST00000376624,1.0,1.0,1.0
WOFMFGQZHJDGCX,12,ENST00000328381,1.0,1.0,1.0
WOFMFGQZHJDGCX,13,ENST00000381389,1.0,1.0,1.0
WOFMFGQZHJDGCX,14,ENST00000645063,1.0,1.0,1.0
WOFMFGQZHJDGCX,15,ENST00000381135,1.0,0,1.0
WOFMFGQZHJDGCX,16,ENST00000699251,1.0,1.0,1.0
WOFMFGQZHJDGCX,17,ENST00000366592,1.0,1.0,1.0
WOFMFGQZHJDGCX,18,ENST00000643466,1.0,1.0,1.0
WOFMFGQZHJDGCX,19,ENST00000684074,1.0,1.0,1.0
WOFMFGQZHJDGCX,20,ENST00000265421,1.0,1.0,1.0
WOFMFGQZHJDGCX,21,ENST00000268668,1.0,1.0,1.0
WOFMFGQZHJDGCX,22,ENST00000686776,1.0,1.0,1.0
WOFMFGQZHJDGCX,23,ENST00000693089,1.0,1.0,1.0
WOFMFGQZHJDGCX,24,ENST00000172229,1.0,1.0,1.0
WOFMFGQZHJDGCX,25,ENST00000356970,1.0,1.0,1.0
WOFMFGQZHJDGCX,26,ENST00000354955,1.0,1.0,1.0
WOFMFGQZHJDGCX,27,ENST00000537958,1.0,1.0,1.0
WOFMFGQZHJDGCX,28,ENST00000404406,1.0,1.0,1.0
WOFMFGQZHJDGCX,29,ENST00000216797,1.0,1.0,1.0
WOFMFGQZHJDGCX,30,ENST00000375615,1.0,1.0,1.0
WOFMFGQZHJDGCX,31,ENST00000538630,1.0,1.0,1.0
WOFMFGQZHJDGCX,32,ENST00000343975,1.0,1.0,1.0
WOFMFGQZHJDGCX,33,ENST00000566433,1.0,1.0,1.0
WOFMFGQZHJDGCX,34,ENST00000262776,1.0,1.0,1.0
WOFMFGQZHJDGCX,35,ENST00000675018,1.0,1.0,1.0
WOFMFGQZHJDGCX,36,ENST00000334047,1.0,1.0,1.0
WOFMFGQZHJDGCX,37,ENST00000312553,1.0,1.0,1.0
WOFMFGQZHJDGCX,38,ENST00000408946,1.0,1.0,1.0
WOFMFGQZHJDGCX,39,ENST00000696580,1.0,1.0,1.0
WOFMFGQZHJDGCX,40,ENST00000377928,1.0,1.0,1.0
WOFMFGQZHJDGCX,41,ENST00000700106,1.0,1.0,1.0
WOFMFGQZHJDGCX,42,ENST00000688285,1.0,1.0,1.0
WOFMFGQZHJDGCX,43,ENST00000553342,1.0,1.0,1.0
WOFMFGQZHJDGCX,44,ENST00000584394,1.0,1.0,1.0
WOFMFGQZHJDGCX,45,ENST00000601951,1.0,1.0,1.0
WOFMFGQZHJDGCX,46,ENST00000454002,1.0,1.0,1.0
WOFMFGQZHJDGCX,47,ENST00000675956,1.0,1.0,1.0
WOFMFGQZHJDGCX,48,ENST00000244174,1.0,1.0,1.0
WOFMFGQZHJDGCX,49,ENST00000491190,1.0,1.0,1.0
WPEWQEMJFLWMLV,0,ENST00000465073,1.0,0,1.0
WPEWQEMJFLWMLV,1,ENST00000389568,1.0,0,1.0
WPEWQEMJFLWMLV,2,ENST00000685104,1.0,0,1.0
WPEWQEMJFLWMLV,3,ENST00000316752,1.0,0,1.0
WPEWQEMJFLWMLV,4,ENST00000471658,1.0,0.6774,1.0
WPEWQEMJFLWMLV,5,ENST00000295030,1.0,0,1.0
WPEWQEMJFLWMLV,6,ENST00000644702,1.0,0.6774,1.0
WPEWQEMJFLWMLV,7,ENST00000381389,1.0,0,1.0
WPEWQEMJFLWMLV,8,ENST00000699251,1.0,0,1.0
WPEWQEMJFLWMLV,9,ENST00000265421,1.0,0,1.0
WPEWQEMJFLWMLV,10,ENST00000693089,1.0,0,1.0
WPEWQEMJFLWMLV,11,ENST00000354955,1.0,0,1.0
WPEWQEMJFLWMLV,12,ENST00000404406,1.0,0,1.0
WPEWQEMJFLWMLV,13,ENST00000216797,1.0,0,1.0
WPEWQEMJFLWMLV,14,ENST00000538630,1.0,0,1.0
WPEWQEMJFLWMLV,15,ENST00000343975,1.0,0,1.0
WPEWQEMJFLWMLV,16,ENST00000262776,1.0,0,1.0
WPEWQEMJFLWMLV,17,ENST00000334047,1.0,0,1.0
WPEWQEMJFLWMLV,18,ENST00000312553,1.0,0,1.0
WPEWQEMJFLWMLV,19,ENST00000696580,1.0,0,1.0
WPEWQEMJFLWMLV,20,ENST00000688285,1.0,0,1.0
WPEWQEMJFLWMLV,21,ENST00000244174,1.0,0,1.0
WPEWQEMJFLWMLV,22,ENST00000372318,1.0,0,1.0
WPEWQEMJFLWMLV,23,ENST00000347596,1.0,0,1.0
WPEWQEMJFLWMLV,24,ENST00000326402,1.0,0,1.0
WPEWQEMJFLWMLV,25,ENST00000451791,1.0,0,1.0
WPEWQEMJFLWMLV,26,ENST00000517892,1.0,0,1.0
WPEWQEMJFLWMLV,27,ENST00000682489,1.0,0,1.0
WPEWQEMJFLWMLV,28,ENST00000393681,1.0,0,1.0
WPEWQEMJFLWMLV,29,ENST00000314235,1.0,0,1.0
WPEWQEMJFLWMLV,30,ENST00000397820,1.0,0,1.0
WPEWQEMJFLWMLV,31,ENST00000689035,1.0,0,1.0
WPEWQEMJFLWMLV,32,ENST00000233156,1.0,0,1.0
WPEWQEMJFLWMLV,33,ENST00000647909,1.0,0,1.0
WPEWQEMJFLWMLV,34,ENST00000216877,1.0,0,1.0
WPEWQEMJFLWMLV,35,ENST00000451928,1.0,0,1.0
WPEWQEMJFLWMLV,36,ENST00000560830,1.0,0,1.0
WPEWQEMJFLWMLV,37,ENST00000421552,1.0,0,1.0
WPEWQEMJFLWMLV,38,ENST00000513970,1.0,0,1.0
WPEWQEMJFLWMLV,39,ENST00000337579,1.0,0,1.0
WPEWQEMJFLWMLV,40,ENST00000540589,1.0,0,1.0
WPEWQEMJFLWMLV,41,ENST00000307851,1.0,0,1.0
WPEWQEMJFLWMLV,42,ENST00000537606,1.0,0,1.0
WPEWQEMJFLWMLV,43,ENST00000358369,1.0,0,1.0
WPEWQEMJFLWMLV,44,ENST00000399423,1.0,0,1.0
WPEWQEMJFLWMLV,45,ENST00000689351,1.0,0,1.0
WPEWQEMJFLWMLV,46,ENST00000567277,1.0,0,1.0
WPEWQEMJFLWMLV,47,ENST00000629272,1.0,0,1.0
WPEWQEMJFLWMLV,48,ENST00000528414,1.0,0,1.0
WPEWQEMJFLWMLV,49,ENST00000503233,1.0,0,1.0
WRUGWIBCXHJTDG,0,ENST00000409015,0.7652,0.7652,0
WRUGWIBCXHJTDG,1,ENST00000409232,0.7612,0.7612,0
WRUGWIBCXHJTDG,2,ENST00000590203,0.7609,0.7609,0
WRUGWIBCXHJTDG,3,ENST00000522662,0.7521,0.7521,0
WRUGWIBCXHJTDG,4,ENST00000517590,0.7508,0.7508,0
WRUGWIBCXHJTDG,5,ENST00000626899,0.746,0.746,0
WRUGWIBCXHJTDG,6,ENST00000285381,0.7416,0.7416,0
WRUGWIBCXHJTDG,7,ENST00000444342,0.7415,0.7415,0
WRUGWIBCXHJTDG,8,ENST00000522814,0.7412,0.7412,0
WRUGWIBCXHJTDG,9,ENST00000675235,0.741,0.741,0
WRUGWIBCXHJTDG,10,ENST00000521846,0.7396,0.7396,0
WRUGWIBCXHJTDG,11,ENST00000522579,0.7396,0.7396,0
WRUGWIBCXHJTDG,12,ENST00000517618,0.7373,0.7373,0
WRUGWIBCXHJTDG,13,ENST00000523953,0.7366,0.7366,0
WRUGWIBCXHJTDG,14,ENST00000523022,0.7366,0.7366,0
WRUGWIBCXHJTDG,15,ENST00000542576,0.7366,0.7366,0
WRUGWIBCXHJTDG,16,ENST00000431316,0.7366,0.7366,0
WRUGWIBCXHJTDG,17,ENST00000272252,0.7365,0.7365,0
WRUGWIBCXHJTDG,18,ENST00000422263,0.7358,0.7358,0
WRUGWIBCXHJTDG,19,ENST00000300900,0.7356,0.7356,0
WRUGWIBCXHJTDG,20,ENST00000647854,0.7347,0.7347,0
WRUGWIBCXHJTDG,21,ENST00000369111,0.7347,0.7347,0
WRUGWIBCXHJTDG,22,ENST00000285379,0.7316,0.7316,0
WRUGWIBCXHJTDG,23,ENST00000317995,0.7312,0.7312,0
WRUGWIBCXHJTDG,24,ENST00000321764,0.7302,0.7302,0
WRUGWIBCXHJTDG,25,ENST00000405581,0.7298,0.7298,0
WRUGWIBCXHJTDG,26,ENST00000649158,0.7282,0.7282,0
WRUGWIBCXHJTDG,27,ENST00000637986,0.7282,0.7282,0
WRUGWIBCXHJTDG,28,ENST00000381184,0.7279,0.7279,0
WRUGWIBCXHJTDG,29,ENST00000394069,0.7269,0.7269,0
WRUGWIBCXHJTDG,30,ENST00000521679,0.7263,0.7263,0
WRUGWIBCXHJTDG,31,ENST00000338437,0.7259,0.7259,0
WRUGWIBCXHJTDG,32,ENST00000524324,0.7256,0.7256,0
WRUGWIBCXHJTDG,33,ENST00000376627,0.7246,0.7246,0
WRUGWIBCXHJTDG,34,ENST00000398263,0.7244,0.7244,0
WRUGWIBCXHJTDG,35,ENST00000636696,0.7237,0.7237,0
WRUGWIBCXHJTDG,36,ENST00000232003,0.7235,0.7235,0
WRUGWIBCXHJTDG,37,ENST00000178638,0.7221,0.7221,0
WRUGWIBCXHJTDG,38,ENST00000344366,0.7221,0.7221,0
WRUGWIBCXHJTDG,39,ENST00000452018,0.7205,0.7205,0
WRUGWIBCXHJTDG,40,ENST00000378357,0.7197,0.7197,0
WRUGWIBCXHJTDG,41,ENST00000637511,0.7182,0.7182,0
WRUGWIBCXHJTDG,42,ENST00000377442,0.7181,0.7181,0
WRUGWIBCXHJTDG,43,ENST00000523858,0.7172,0.7172,0
WRUGWIBCXHJTDG,44,ENST00000611428,0.7166,0.7166,0
WRUGWIBCXHJTDG,45,ENST00000623253,0.7166,0.7166,0
WRUGWIBCXHJTDG,46,ENST00000482405,0.7166,0.7166,0
